"","data_format","date","time","egmplotcode","RecNo","CO2 Ref","Atm_press","Flow_rate","H2O","H2O_temp","O2","Cod_err","Out_vltg","PAR","Tsoil","Tair","RH","Column.18","Column.19","Column.20","Column.21","Column.22","Day","Month","Hour","Min","Collar and code","sample_code","...4","Species","Class"
"7250","M5","08/09/21","16:31:18",59,9099,495,898.5,388,0,0,0,0,0,0,0,0,0,25,10,21,0.5771,0.6127,"21","09","16","31","385",385,NA,NA,NA
"7251","M5","08/09/21","16:31:19",59,9100,495,898.6,388,0,0,0,0,0,0,0,0,0,25,10,22,0.5636,0.6433,"21","09","16","31","385",385,NA,NA,NA
"7252","M5","08/09/21","16:31:20",59,9101,495,898.6,388,0,0,0,0,0,0,0,0,0,25,10,23,0.5495,0.6663,"21","09","16","31","385",385,NA,NA,NA
"7253","M5","08/09/21","16:31:21",59,9102,496,898.6,388,0,0,0,0,0,0,0,0,0,25,11,24,0.5367,0.678,"21","09","16","31","385",385,NA,NA,NA
"7254","M5","08/09/21","16:31:22",59,9103,496,898.6,387,0,0,0,0,0,0,0,0,0,25,11,25,0.5271,0.6765,"21","09","16","31","385",385,NA,NA,NA
"7255","M5","08/09/21","16:31:23",59,9104,497,898.6,387,0,0,0,0,0,0,0,0,0,25,12,26,0.5208,0.6649,"21","09","16","31","385",385,NA,NA,NA
"7256","M5","08/09/21","16:31:24",59,9105,497,898.6,387,0,0,0,0,0,0,0,0,0,25,12,27,0.5173,0.647,"21","09","16","31","385",385,NA,NA,NA
"7257","M5","08/09/21","16:31:25",59,9106,498,898.6,387,0,0,0,0,0,0,0,0,0,25,13,28,0.5169,0.6233,"21","09","16","31","385",385,NA,NA,NA
"7258","M5","08/09/21","16:31:26",59,9107,498,898.6,387,0,0,0,0,0,0,0,0,0,25,13,29,0.5196,0.5945,"21","09","16","31","385",385,NA,NA,NA
"7259","M5","08/09/21","16:31:27",59,9108,499,898.6,387,0,0,0,0,0,0,0,0,0,25,14,30,0.5245,0.5649,"21","09","16","31","385",385,NA,NA,NA
"7260","M5","08/09/21","16:31:28",59,9109,499,898.5,387,0,0,0,0,0,0,0,0,0,25,14,31,0.5294,0.5416,"21","09","16","31","385",385,NA,NA,NA
"7261","M5","08/09/21","16:31:29",59,9110,500,898.5,387,0,0,0,0,0,0,0,0,0,25,15,32,0.533,0.5276,"21","09","16","31","385",385,NA,NA,NA
"7262","M5","08/09/21","16:31:30",59,9111,500,898.5,387,0,0,0,0,0,0,0,0,0,25,15,33,0.535,0.5214,"21","09","16","31","385",385,NA,NA,NA
"7263","M5","08/09/21","16:31:31",59,9112,501,898.5,388,0,0,0,0,0,0,0,0,0,25,16,34,0.5374,0.515,"21","09","16","31","385",385,NA,NA,NA
"7264","M5","08/09/21","16:31:32",59,9113,501,898.5,388,0,0,0,0,0,0,0,0,0,25,16,35,0.541,0.5059,"21","09","16","31","385",385,NA,NA,NA
"7265","M5","08/09/21","16:31:33",59,9114,502,898.5,388,0,0,0,0,0,0,0,0,0,25,17,36,0.5456,0.4949,"21","09","16","31","385",385,NA,NA,NA
"7266","M5","08/09/21","16:31:34",59,9115,502,898.5,388,0,0,0,0,0,0,0,0,0,25,17,37,0.5496,0.4876,"21","09","16","31","385",385,NA,NA,NA
"7267","M5","08/09/21","16:31:35",59,9116,503,898.5,388,0,0,0,0,0,0,0,0,0,25,18,38,0.5528,0.4843,"21","09","16","31","385",385,NA,NA,NA
"7268","M5","08/09/21","16:31:36",59,9117,503,898.5,387,0,0,0,0,0,0,0,0,0,25,18,39,0.5549,0.4858,"21","09","16","31","385",385,NA,NA,NA
"7269","M5","08/09/21","16:31:37",59,9118,504,898.5,387,0,0,0,0,0,0,0,0,0,25,19,40,0.5555,0.4921,"21","09","16","31","385",385,NA,NA,NA
"7270","M5","08/09/21","16:31:38",59,9119,504,898.5,387,0,0,0,0,0,0,0,0,0,25,19,41,0.5549,0.5016,"21","09","16","31","385",385,NA,NA,NA
"7271","M5","08/09/21","16:31:39",59,9120,504,898.5,387,0,0,0,0,0,0,0,0,0,25,19,42,0.5541,0.5107,"21","09","16","31","385",385,NA,NA,NA
"7272","M5","08/09/21","16:31:40",59,9121,505,898.5,387,0,0,0,0,0,0,0,0,0,25,20,43,0.5529,0.5197,"21","09","16","31","385",385,NA,NA,NA
"7273","M5","08/09/21","16:31:41",59,9122,505,898.5,387,0,0,0,0,0,0,0,0,0,25,20,44,0.5517,0.5278,"21","09","16","31","385",385,NA,NA,NA
"7274","M5","08/09/21","16:31:42",59,9123,506,898.5,387,0,0,0,0,0,0,0,0,0,25,20,45,0.5499,0.5367,"21","09","16","31","385",385,NA,NA,NA
"7275","M5","08/09/21","16:31:43",59,9124,506,898.5,388,0,0,0,0,0,0,0,0,0,25,21,46,0.5486,0.543,"21","09","16","31","385",385,NA,NA,NA
"7276","M5","08/09/21","16:31:44",59,9125,507,898.5,387,0,0,0,0,0,0,0,0,0,25,22,47,0.5485,0.5436,"21","09","16","31","385",385,NA,NA,NA
"7277","M5","08/09/21","16:31:45",59,9126,507,898.5,387,0,0,0,0,0,0,0,0,0,25,22,48,0.5489,0.5427,"21","09","16","31","385",385,NA,NA,NA
"7278","M5","08/09/21","16:31:46",59,9127,508,898.5,388,0,0,0,0,0,0,0,0,0,25,23,49,0.5494,0.5417,"21","09","16","31","385",385,NA,NA,NA
"7279","M5","08/09/21","16:31:47",59,9128,508,898.5,388,0,0,0,0,0,0,0,0,0,25,23,50,0.5495,0.5419,"21","09","16","31","385",385,NA,NA,NA
"7280","M5","08/09/21","16:31:48",59,9129,509,898.5,388,0,0,0,0,0,0,0,0,0,25,24,51,0.5501,0.5406,"21","09","16","31","385",385,NA,NA,NA
"7281","M5","08/09/21","16:31:49",59,9130,509,898.5,388,0,0,0,0,0,0,0,0,0,25,24,52,0.5512,0.5371,"21","09","16","31","385",385,NA,NA,NA
"7282","M5","08/09/21","16:31:50",59,9131,510,898.5,388,0,0,0,0,0,0,0,0,0,25,25,53,0.5523,0.5346,"21","09","16","31","385",385,NA,NA,NA
"7283","M5","08/09/21","16:31:51",59,9132,510,898.5,388,0,0,0,0,0,0,0,0,0,25,25,54,0.5529,0.5336,"21","09","16","31","385",385,NA,NA,NA
"7284","M5","08/09/21","16:31:52",59,9133,511,898.5,388,0,0,0,0,0,0,0,0,0,25,26,55,0.5533,0.5339,"21","09","16","31","385",385,NA,NA,NA
"7285","M5","08/09/21","16:31:53",59,9134,511,898.5,388,0,0,0,0,0,0,0,0,0,25,26,56,0.5532,0.5358,"21","09","16","31","385",385,NA,NA,NA
"7286","M5","08/09/21","16:31:54",59,9135,511,898.5,388,0,0,0,0,0,0,0,0,0,25,26,57,0.5531,0.5377,"21","09","16","31","385",385,NA,NA,NA
"7287","M5","08/09/21","16:31:55",59,9136,512,898.5,388,0,0,0,0,0,0,0,0,0,25,27,58,0.5535,0.5375,"21","09","16","31","385",385,NA,NA,NA
"7288","M5","08/09/21","16:31:56",59,9137,513,898.5,389,0,0,0,0,0,0,0,0,0,25,28,59,0.5542,0.536,"21","09","16","31","385",385,NA,NA,NA
"7289","M5","08/09/21","16:31:57",59,9138,513,898.5,389,0,0,0,0,0,0,0,0,0,25,28,60,0.5549,0.5346,"21","09","16","31","385",385,NA,NA,NA
"7290","M5","08/09/21","16:31:58",59,9139,514,898.5,388,0,0,0,20,0,0,0,0,0,25,28,60,0.5549,0.5346,"21","09","16","31","385",385,NA,NA,NA
"7291","M5","08/09/21","16:31:59",59,9140,514,898.5,388,0,0,0,20,0,0,0,0,0,25,28,60,0.5549,0.5346,"21","09","16","31","385",385,NA,NA,NA
"7292","M5","08/09/21","16:32:00",59,9141,515,898.5,388,0,0,0,20,0,0,0,0,0,25,28,60,0.5549,0.5346,"21","09","16","32","385",385,NA,NA,NA
"7293","M5","08/09/21","16:32:01",59,9142,515,898.5,388,0,0,0,20,0,0,0,0,0,25,28,60,0.5549,0.5346,"21","09","16","32","385",385,NA,NA,NA
"7294","M5","08/09/21","16:32:02",59,9143,516,898.5,388,0,0,0,20,0,0,0,0,0,25,28,60,0.5549,0.5346,"21","09","16","32","385",385,NA,NA,NA
"7295","M5","08/09/21","16:32:03",59,9144,516,898.5,388,0,0,0,20,0,0,0,0,0,25,28,60,0.5549,0.5346,"21","09","16","32","385",385,NA,NA,NA
"7296","R5","08/09/21","16:31:57",59,9138,513,898.5,389,0,0,0,0,0,0,0,0,0,25,28,60,0.5549,0.5346,"21","09","16","31","385",385,NA,NA,NA
"7297","End",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7298","M3","08/09/21","16:32:07",59,9148,520,898.5,388,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","16","32","385",385,NA,NA,NA
"7299","M3","08/09/21","16:32:12",60,9153,521,898.5,388,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","16","32","395",395,NA,NA,NA
"7300","M3","08/09/21","16:32:17",60,9158,519,898.5,388,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","16","32","395",395,NA,NA,NA
"7301","M3","08/09/21","16:32:22",60,9163,520,898.5,388,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","16","32","395",395,NA,NA,NA
"7302","M3","08/09/21","16:32:27",60,9168,524,898.5,389,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","16","32","395",395,NA,NA,NA
"7303","M3","08/09/21","16:32:32",60,9173,486,898.5,388,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","16","32","395",395,NA,NA,NA
"7304","M3","08/09/21","16:32:37",60,9178,481,898.5,387,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","16","32","395",395,NA,NA,NA
"7305","M3","08/09/21","16:32:42",60,9183,477,898.5,387,0,0,0,24,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","16","32","395",395,NA,NA,NA
"7306","M3","08/09/21","16:32:47",60,9188,466,898.5,387,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","16","32","395",395,NA,NA,NA
"7307","M3","08/09/21","16:32:52",60,9193,451,898.5,387,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","16","32","395",395,NA,NA,NA
"7308","M3","08/09/21","16:32:57",60,9198,445,898.5,387,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","16","32","395",395,NA,NA,NA
"7309","M3","08/09/21","16:33:02",60,9203,440,898.5,388,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","16","33","395",395,NA,NA,NA
"7310","M3","08/09/21","16:33:07",60,9208,437,898.5,388,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","16","33","395",395,NA,NA,NA
"7311","M3","08/09/21","16:33:12",60,9213,433,898.5,387,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","16","33","395",395,NA,NA,NA
"7312","M3","08/09/21","16:33:18",60,9218,431,898.5,387,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","16","33","395",395,NA,NA,NA
"7313","M3","08/09/21","16:33:23",60,9223,436,898.5,387,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","16","33","395",395,NA,NA,NA
"7314","M3","08/09/21","16:33:28",60,9228,436,898.5,387,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","16","33","395",395,NA,NA,NA
"7315","M3","08/09/21","16:33:33",60,9233,439,898.5,387,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","16","33","395",395,NA,NA,NA
"7316","M3","08/09/21","16:33:38",60,9238,442,898.5,387,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","16","33","395",395,NA,NA,NA
"7317","Start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7318","M5","08/09/21","16:33:44",60,9244,443,898.5,387,0,0,0,0,0,0,0,0,0,20,0,1,0,0,"21","09","16","33","395",395,NA,NA,NA
"7319","M5","08/09/21","16:33:45",60,9245,443,898.5,387,0,0,0,0,0,0,0,0,0,20,1,2,0,0,"21","09","16","33","395",395,NA,NA,NA
"7320","M5","08/09/21","16:33:46",60,9246,444,898.5,387,0,0,0,0,0,0,0,0,0,20,1,3,0,0,"21","09","16","33","395",395,NA,NA,NA
"7321","M5","08/09/21","16:33:47",60,9247,444,898.5,387,0,0,0,0,0,0,0,0,0,20,1,4,0,0,"21","09","16","33","395",395,NA,NA,NA
"7322","M5","08/09/21","16:33:48",60,9248,444,898.5,387,0,0,0,0,0,0,0,0,0,20,1,5,0,0,"21","09","16","33","395",395,NA,NA,NA
"7323","M5","08/09/21","16:33:49",60,9249,444,898.5,388,0,0,0,0,0,0,0,0,0,20,1,6,0,0,"21","09","16","33","395",395,NA,NA,NA
"7324","M5","08/09/21","16:33:50",60,9250,444,898.5,387,0,0,0,0,0,0,0,0,0,20,1,7,0,0,"21","09","16","33","395",395,NA,NA,NA
"7325","M5","08/09/21","16:33:51",60,9251,444,898.5,387,0,0,0,0,0,0,0,0,0,20,1,8,0,0,"21","09","16","33","395",395,NA,NA,NA
"7326","M5","08/09/21","16:33:52",60,9252,444,898.5,387,0,0,0,0,0,0,0,0,0,20,1,9,0,0,"21","09","16","33","395",395,NA,NA,NA
"7327","M5","08/09/21","16:33:53",60,9253,444,898.5,387,0,0,0,0,0,0,0,0,0,25,1,10,0,0,"21","09","16","33","395",395,NA,NA,NA
"7328","M5","08/09/21","16:33:54",60,9254,444,898.5,387,0,0,0,0,0,0,0,0,0,25,1,11,0,0,"21","09","16","33","395",395,NA,NA,NA
"7329","M5","08/09/21","16:33:55",60,9255,444,898.5,386,0,0,0,0,0,0,0,0,0,25,1,12,0,0,"21","09","16","33","395",395,NA,NA,NA
"7330","End",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7331","M3","08/09/21","16:33:57",60,9257,444,898.5,387,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","16","33","395",395,NA,NA,NA
"7332","M3","08/09/21","16:34:02",60,9262,444,898.5,387,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","16","34","395",395,NA,NA,NA
"7333","M3","08/09/21","16:34:07",60,9267,444,898.5,387,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","16","34","395",395,NA,NA,NA
"7334","M3","08/09/21","16:34:12",60,9272,445,898.5,389,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","16","34","395",395,NA,NA,NA
"7335","M3","08/09/21","16:34:17",60,9277,445,898.5,388,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","16","34","395",395,NA,NA,NA
"7336","M3","08/09/21","16:34:22",60,9282,446,898.5,387,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","16","34","395",395,NA,NA,NA
"7337","M3","08/09/21","16:34:27",60,9287,448,898.5,388,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","16","34","395",395,NA,NA,NA
"7338","M3","08/09/21","16:34:32",60,9292,449,898.5,387,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","16","34","395",395,NA,NA,NA
"7339","Start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7340","M5","08/09/21","16:34:36",60,9296,450,898.5,388,0,0,0,0,0,0,0,0,0,20,0,1,0,0,"21","09","16","34","395",395,NA,NA,NA
"7341","M5","08/09/21","16:34:37",60,9297,451,898.5,388,0,0,0,0,0,0,0,0,0,20,1,2,0,0,"21","09","16","34","395",395,NA,NA,NA
"7342","M5","08/09/21","16:34:38",60,9298,451,898.5,388,0,0,0,0,0,0,0,0,0,20,1,3,0,0,"21","09","16","34","395",395,NA,NA,NA
"7343","M5","08/09/21","16:34:39",60,9299,451,898.5,387,0,0,0,0,0,0,0,0,0,20,1,4,0,0,"21","09","16","34","395",395,NA,NA,NA
"7344","M5","08/09/21","16:34:40",60,9300,451,898.5,388,0,0,0,0,0,0,0,0,0,20,1,5,0,0,"21","09","16","34","395",395,NA,NA,NA
"7345","M5","08/09/21","16:34:41",60,9301,452,898.5,387,0,0,0,0,0,0,0,0,0,20,2,6,0,0,"21","09","16","34","395",395,NA,NA,NA
"7346","M5","08/09/21","16:34:42",60,9302,452,898.5,387,0,0,0,0,0,0,0,0,0,20,2,7,0,0,"21","09","16","34","395",395,NA,NA,NA
"7347","M5","08/09/21","16:34:43",60,9303,453,898.5,387,0,0,0,0,0,0,0,0,0,20,2,8,0,0,"21","09","16","34","395",395,NA,NA,NA
"7348","M5","08/09/21","16:34:44",60,9304,453,898.5,387,0,0,0,0,0,0,0,0,0,20,3,9,0,0,"21","09","16","34","395",395,NA,NA,NA
"7349","M5","08/09/21","16:34:45",60,9305,453,898.5,387,0,0,0,0,0,0,0,0,0,25,3,10,0,0,"21","09","16","34","395",395,NA,NA,NA
"7350","M5","08/09/21","16:34:46",60,9306,453,898.5,388,0,0,0,0,0,0,0,0,0,25,3,11,0,0,"21","09","16","34","395",395,NA,NA,NA
"7351","M5","08/09/21","16:34:47",60,9307,454,898.5,387,0,0,0,0,0,0,0,0,0,25,4,12,0,0,"21","09","16","34","395",395,NA,NA,NA
"7352","M5","08/09/21","16:34:48",60,9308,454,898.5,388,0,0,0,0,0,0,0,0,0,25,4,13,0.4123,0.5216,"21","09","16","34","395",395,NA,NA,NA
"7353","M5","08/09/21","16:34:49",60,9309,454,898.5,388,0,0,0,0,0,0,0,0,0,25,4,14,0.3826,0.5091,"21","09","16","34","395",395,NA,NA,NA
"7354","M5","08/09/21","16:34:50",60,9310,455,898.5,388,0,0,0,0,0,0,0,0,0,25,5,15,0.3836,0.4397,"21","09","16","34","395",395,NA,NA,NA
"7355","M5","08/09/21","16:34:51",60,9311,455,898.5,388,0,0,0,0,0,0,0,0,0,25,5,16,0.4036,0.367,"21","09","16","34","395",395,NA,NA,NA
"7356","M5","08/09/21","16:34:52",60,9312,456,898.5,387,0,0,0,0,0,0,0,0,0,25,5,17,0.4192,0.3431,"21","09","16","34","395",395,NA,NA,NA
"7357","M5","08/09/21","16:34:53",60,9313,456,898.5,388,0,0,0,0,0,0,0,0,0,25,6,18,0.4321,0.3378,"21","09","16","34","395",395,NA,NA,NA
"7358","M5","08/09/21","16:34:54",60,9314,456,898.5,387,0,0,0,0,0,0,0,0,0,25,6,19,0.4403,0.3477,"21","09","16","34","395",395,NA,NA,NA
"7359","M5","08/09/21","16:34:55",60,9315,457,898.5,387,0,0,0,0,0,0,0,0,0,25,7,20,0.4385,0.3823,"21","09","16","34","395",395,NA,NA,NA
"7360","M5","08/09/21","16:34:56",60,9316,457,898.5,387,0,0,0,0,0,0,0,0,0,25,7,21,0.4364,0.4046,"21","09","16","34","395",395,NA,NA,NA
"7361","M5","08/09/21","16:34:57",60,9317,457,898.5,387,0,0,0,0,0,0,0,0,0,25,7,22,0.4401,0.4022,"21","09","16","34","395",395,NA,NA,NA
"7362","M5","08/09/21","16:34:58",60,9318,458,898.5,387,0,0,0,0,0,0,0,0,0,25,8,23,0.4443,0.3992,"21","09","16","34","395",395,NA,NA,NA
"7363","M5","08/09/21","16:34:59",60,9319,458,898.5,387,0,0,0,0,0,0,0,0,0,25,8,24,0.4449,0.408,"21","09","16","34","395",395,NA,NA,NA
"7364","M5","08/09/21","16:35:00",60,9320,459,898.5,387,0,0,0,0,0,0,0,0,0,25,8,25,0.4448,0.4167,"21","09","16","35","395",395,NA,NA,NA
"7365","M5","08/09/21","16:35:01",60,9321,459,898.5,387,0,0,0,0,0,0,0,0,0,25,9,26,0.4431,0.4282,"21","09","16","35","395",395,NA,NA,NA
"7366","M5","08/09/21","16:35:02",60,9322,459,898.5,388,0,0,0,0,0,0,0,0,0,25,9,27,0.4442,0.4275,"21","09","16","35","395",395,NA,NA,NA
"7367","M5","08/09/21","16:35:03",60,9323,460,898.5,388,0,0,0,0,0,0,0,0,0,25,10,28,0.4497,0.4127,"21","09","16","35","395",395,NA,NA,NA
"7368","M5","08/09/21","16:35:04",60,9324,461,898.5,388,0,0,0,0,0,0,0,0,0,25,11,29,0.459,0.3886,"21","09","16","35","395",395,NA,NA,NA
"7369","M5","08/09/21","16:35:05",60,9325,461,898.5,387,0,0,0,0,0,0,0,0,0,25,11,30,0.4693,0.3665,"21","09","16","35","395",395,NA,NA,NA
"7370","M5","08/09/21","16:35:06",60,9326,462,898.5,387,0,0,0,0,0,0,0,0,0,25,12,31,0.4791,0.3509,"21","09","16","35","395",395,NA,NA,NA
"7371","M5","08/09/21","16:35:07",60,9327,462,898.5,387,0,0,0,0,0,0,0,0,0,25,12,32,0.4847,0.3527,"21","09","16","35","395",395,NA,NA,NA
"7372","M5","08/09/21","16:35:08",60,9328,462,898.5,387,0,0,0,0,0,0,0,0,0,25,12,33,0.4868,0.3661,"21","09","16","35","395",395,NA,NA,NA
"7373","M5","08/09/21","16:35:09",60,9329,462,898.5,387,0,0,0,0,0,0,0,0,0,25,12,34,0.4865,0.3851,"21","09","16","35","395",395,NA,NA,NA
"7374","M5","08/09/21","16:35:10",60,9330,463,898.5,387,0,0,0,0,0,0,0,0,0,25,13,35,0.4841,0.4082,"21","09","16","35","395",395,NA,NA,NA
"7375","M5","08/09/21","16:35:11",60,9331,463,898.5,387,0,0,0,0,0,0,0,0,0,25,13,36,0.4823,0.4251,"21","09","16","35","395",395,NA,NA,NA
"7376","M5","08/09/21","16:35:12",60,9332,464,898.5,387,0,0,0,0,0,0,0,0,0,25,13,37,0.4811,0.4369,"21","09","16","35","395",395,NA,NA,NA
"7377","M5","08/09/21","16:35:13",60,9333,464,898.5,386,0,0,0,0,0,0,0,0,0,25,14,38,0.4801,0.446,"21","09","16","35","395",395,NA,NA,NA
"7378","M5","08/09/21","16:35:14",60,9334,464,898.5,387,0,0,0,0,0,0,0,0,0,25,14,39,0.4799,0.451,"21","09","16","35","395",395,NA,NA,NA
"7379","M5","08/09/21","16:35:15",60,9335,465,898.5,387,0,0,0,0,0,0,0,0,0,25,15,40,0.4799,0.4547,"21","09","16","35","395",395,NA,NA,NA
"7380","M5","08/09/21","16:35:16",60,9336,465,898.5,387,0,0,0,0,0,0,0,0,0,25,15,41,0.4796,0.4587,"21","09","16","35","395",395,NA,NA,NA
"7381","M5","08/09/21","16:35:17",60,9337,466,898.5,387,0,0,0,0,0,0,0,0,0,25,16,42,0.4794,0.4619,"21","09","16","35","395",395,NA,NA,NA
"7382","M5","08/09/21","16:35:18",60,9338,466,898.5,386,0,0,0,0,0,0,0,0,0,25,16,43,0.4789,0.4656,"21","09","16","35","395",395,NA,NA,NA
"7383","M5","08/09/21","16:35:19",60,9339,466,898.5,387,0,0,0,0,0,0,0,0,0,25,16,44,0.4781,0.4697,"21","09","16","35","395",395,NA,NA,NA
"7384","M5","08/09/21","16:35:20",60,9340,467,898.5,387,0,0,0,0,0,0,0,0,0,25,17,45,0.4775,0.4729,"21","09","16","35","395",395,NA,NA,NA
"7385","M5","08/09/21","16:35:21",60,9341,467,898.5,387,0,0,0,0,0,0,0,0,0,25,17,46,0.4773,0.4741,"21","09","16","35","395",395,NA,NA,NA
"7386","M5","08/09/21","16:35:22",60,9342,468,898.5,388,0,0,0,0,0,0,0,0,0,25,18,47,0.4782,0.4712,"21","09","16","35","395",395,NA,NA,NA
"7387","M5","08/09/21","16:35:23",60,9343,468,898.5,388,0,0,0,0,0,0,0,0,0,25,18,48,0.4794,0.4675,"21","09","16","35","395",395,NA,NA,NA
"7388","M5","08/09/21","16:35:24",60,9344,469,898.5,388,0,0,0,0,0,0,0,0,0,25,19,49,0.4804,0.465,"21","09","16","35","395",395,NA,NA,NA
"7389","M5","08/09/21","16:35:25",60,9345,469,898.5,388,0,0,0,0,0,0,0,0,0,25,19,50,0.4816,0.4619,"21","09","16","35","395",395,NA,NA,NA
"7390","M5","08/09/21","16:35:26",60,9346,470,898.5,387,0,0,0,0,0,0,0,0,0,25,20,51,0.4831,0.4584,"21","09","16","35","395",395,NA,NA,NA
"7391","M5","08/09/21","16:35:27",60,9347,470,898.5,387,0,0,0,0,0,0,0,0,0,25,20,52,0.4846,0.4552,"21","09","16","35","395",395,NA,NA,NA
"7392","M5","08/09/21","16:35:28",60,9348,471,898.5,387,0,0,0,0,0,0,0,0,0,25,20,53,0.4859,0.4529,"21","09","16","35","395",395,NA,NA,NA
"7393","M5","08/09/21","16:35:29",60,9349,471,898.5,387,0,0,0,0,0,0,0,0,0,25,21,54,0.4873,0.4505,"21","09","16","35","395",395,NA,NA,NA
"7394","M5","08/09/21","16:35:30",60,9350,471,898.5,387,0,0,0,0,0,0,0,0,0,25,21,55,0.4888,0.4483,"21","09","16","35","395",395,NA,NA,NA
"7395","M5","08/09/21","16:35:31",60,9351,472,898.5,387,0,0,0,0,0,0,0,0,0,25,22,56,0.4896,0.4486,"21","09","16","35","395",395,NA,NA,NA
"7396","M5","08/09/21","16:35:32",60,9352,472,898.5,387,0,0,0,0,0,0,0,0,0,25,22,57,0.49,0.4504,"21","09","16","35","395",395,NA,NA,NA
"7397","M5","08/09/21","16:35:33",60,9353,472,898.5,387,0,0,0,0,0,0,0,0,0,25,22,58,0.4903,0.4523,"21","09","16","35","395",395,NA,NA,NA
"7398","M5","08/09/21","16:35:34",60,9354,473,898.5,387,0,0,0,0,0,0,0,0,0,25,23,59,0.4904,0.4548,"21","09","16","35","395",395,NA,NA,NA
"7399","M5","08/09/21","16:35:35",60,9355,473,898.5,387,0,0,0,0,0,0,0,0,0,25,23,60,0.4905,0.4571,"21","09","16","35","395",395,NA,NA,NA
"7400","M5","08/09/21","16:35:36",60,9356,474,898.5,388,0,0,0,20,0,0,0,0,0,25,23,60,0.4905,0.4571,"21","09","16","35","395",395,NA,NA,NA
"7401","M5","08/09/21","16:35:37",60,9357,474,898.5,390,0,0,0,20,0,0,0,0,0,25,23,60,0.4905,0.4571,"21","09","16","35","395",395,NA,NA,NA
"7402","M5","08/09/21","16:35:38",60,9358,475,898.5,393,0,0,0,20,0,0,0,0,0,25,23,60,0.4905,0.4571,"21","09","16","35","395",395,NA,NA,NA
"7403","R5","08/09/21","16:35:35",60,9355,473,898.5,387,0,0,0,0,0,0,0,0,0,25,23,60,0.4905,0.4571,"21","09","16","35","395",395,NA,NA,NA
"7404","End",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7405","M3","08/09/21","16:35:43",60,9363,477,898.5,391,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","16","35","395",395,NA,NA,NA
"7406","M3","08/09/21","16:35:48",61,9368,479,898.5,392,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","16","35","16FS-C6",16,NA,"FS",6
"7407","M3","08/09/21","16:35:53",61,9373,481,898.5,390,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","16","35","16FS-C6",16,NA,"FS",6
